TIME in ms	LEFT_CANARD	RIGHT_CANARD	LEFT_SLAT	RIGHT_SLAT	AIRBRAKE	RUDDER	LEFT_OB_FLAP	LEFT_IB_FLAP	RIGHT_IB_FLAP	RIGHT_OB_FLAP	LEFT_NOZZLE	RIGHT_NOZZLE	
307300	91	88	180	180	160	89	110	66	106	118	85	85
307400	91	88	180	180	160	89	110	66	106	118	85	85
307500	91	88	180	180	160	89	110	66	106	118	85	85
307600	91	88	180	180	160	89	110	66	106	118	85	85
307700	91	88	180	180	160	89	110	66	106	118	85	85
307800	91	88	180	180	160	89	110	66	106	118	85	85
307900	91	88	180	180	160	89	110	66	106	118	85	85
308000	91	88	180	180	160	89	110	66	106	118	85	85
308100	91	88	180	180	160	89	110	66	106	118	85	85
308200	91	88	180	180	160	89	110	66	106	118	85	85
308300	91	88	180	180	160	89	110	66	106	118	85	85
308400	91	88	180	180	160	89	110	66	106	118	85	85
308500	91	88	180	180	160	89	110	66	106	118	85	85
308600	91	88	180	180	160	89	110	66	106	118	85	85
308700	91	88	180	180	160	89	110	66	106	118	85	85
308800	91	88	180	180	160	89	110	66	106	118	85	85
308900	91	88	180	180	160	89	110	66	106	118	85	85
309000	91	88	180	180	160	89	110	66	106	118	85	85
309100	91	88	180	180	160	89	110	66	106	118	85	85
309200	91	88	180	180	160	89	110	66	106	118	85	85
309300	91	88	180	180	160	89	110	66	106	118	85	85
309400	91	88	180	180	160	89	110	66	106	118	85	85
309500	91	88	180	180	160	89	110	66	106	118	85	85
309600	91	88	180	180	160	89	110	66	106	118	85	85
309700	91	88	180	180	160	89	110	66	106	118	85	85
309800	91	88	180	180	160	89	110	66	106	118	85	85
309900	91	88	180	180	160	89	110	66	106	118	85	85
310000	91	88	180	180	160	89	110	66	106	118	85	85
310100	91	88	180	180	160	89	110	66	106	118	85	85
310200	91	88	180	180	160	89	110	66	106	118	85	85
310300	91	88	180	180	160	89	110	66	106	118	85	85
310400	91	88	180	180	160	89	110	66	106	118	85	85
310500	91	88	180	180	160	89	110	66	106	118	85	85
310600	91	88	180	180	160	89	110	66	106	118	85	85
310700	91	88	180	180	160	89	110	66	106	118	85	85
310800	91	88	180	180	160	89	110	66	106	118	85	85
310900	91	88	180	180	160	89	110	66	106	118	85	85
311000	91	88	180	180	160	89	110	66	106	118	85	85
311100	91	88	180	180	160	89	110	66	106	118	85	85
311200	91	88	180	180	160	89	110	66	106	118	85	85
311300	91	88	180	180	160	89	110	66	106	118	85	85
311400	91	88	180	180	160	89	110	66	106	118	85	85
311500	91	88	180	180	160	89	110	66	106	118	85	85
311600	91	88	180	180	160	89	110	66	106	118	85	85
311700	91	88	180	180	160	89	110	66	106	118	85	85
311800	91	88	180	180	160	89	110	66	106	118	85	85
311900	91	88	180	180	160	89	110	66	106	118	85	85
312000	91	88	180	180	160	89	110	66	106	118	85	85
312100	91	88	180	180	160	89	110	66	106	118	85	85
312200	91	88	180	180	160	89	110	66	106	118	85	85
312300	91	88	180	180	160	89	110	66	106	118	85	85
312400	91	88	180	180	160	89	110	66	106	118	85	85
312500	91	88	180	180	160	89	110	66	106	118	85	85
312600	91	88	180	180	160	89	110	66	106	118	85	85
312700	91	88	180	180	160	89	110	66	106	118	85	85
312800	91	88	180	180	160	89	110	66	106	118	85	85
312900	91	88	180	180	160	89	110	66	106	118	85	85
313000	91	88	180	180	160	89	110	66	106	118	85	85
313100	91	88	180	180	160	89	110	66	106	118	85	85
313200	91	88	180	180	160	89	110	66	106	118	85	85
313300	91	88	180	180	160	89	110	66	106	118	85	85
313400	91	88	180	180	160	89	110	66	106	118	85	85
313500	91	88	180	180	160	89	110	66	106	118	85	85
313600	91	88	180	180	160	89	110	66	106	118	85	85
313700	91	88	180	180	160	89	110	66	106	118	85	85
313800	91	88	180	180	160	89	110	66	106	118	85	85
313900	91	88	180	180	160	89	110	66	106	118	85	85
314000	91	88	180	180	160	89	110	66	106	118	85	85
314100	91	88	180	180	160	89	110	66	106	118	85	85
314200	91	88	180	180	160	89	110	66	106	118	85	85
314300	91	88	180	180	160	89	110	66	106	118	85	85
314400	91	88	180	180	160	89	110	66	106	118	85	85
314500	91	88	180	180	160	89	110	66	106	118	85	85
314600	91	88	180	180	160	89	110	66	106	118	85	85
314700	91	88	180	180	160	89	110	66	106	118	85	85
314800	91	88	180	180	160	89	110	66	106	118	85	85
314900	91	88	180	180	160	89	110	66	106	118	85	85
315000	91	88	180	180	160	89	110	66	106	118	85	85
315100	91	88	180	180	160	89	110	66	106	118	85	85
315200	91	88	180	180	160	89	110	66	106	118	85	85
315300	91	88	180	180	160	89	110	66	106	118	85	85
315400	91	88	180	180	160	89	110	66	106	118	85	85
315500	91	88	180	180	160	89	110	66	106	118	85	85
315600	91	88	180	180	160	89	110	66	106	118	85	85
315700	91	88	180	180	160	89	110	66	106	118	85	85
315800	91	88	180	180	160	89	110	66	106	118	85	85
315900	91	88	180	180	160	89	110	66	106	118	85	85
316000	91	88	180	180	160	89	110	66	106	118	85	85
316100	91	88	180	180	160	89	110	66	106	118	85	85
316200	91	88	180	180	160	89	110	66	106	118	85	85
316300	91	88	180	180	160	89	110	66	106	118	85	85
316400	91	88	180	180	160	89	110	66	106	118	85	85
316500	91	88	180	180	160	89	110	66	106	118	85	85
316600	91	88	180	180	160	89	110	66	106	118	85	85
316700	91	88	180	180	160	89	110	66	106	118	85	85
316800	91	88	180	180	160	89	110	66	106	118	85	85
316900	91	88	180	180	160	89	110	66	106	118	85	85
317000	91	88	180	180	160	89	110	66	106	118	85	85
317100	91	88	180	180	160	89	110	66	106	118	85	85
317200	91	88	180	180	160	89	110	66	106	118	85	85
317300	91	88	180	180	160	89	110	66	106	118	85	85
317400	91	88	180	180	160	89	110	66	106	118	85	85
317500	91	88	180	180	160	89	110	66	106	118	85	85
317600	91	88	180	180	160	89	110	66	106	118	85	85
317700	91	88	180	180	160	89	110	66	106	118	85	85
317800	91	88	180	180	160	89	110	66	106	118	85	85
317900	91	88	180	180	160	89	110	66	106	118	85	85
318000	91	88	180	180	160	89	110	66	106	118	85	85
318100	91	88	180	180	160	89	110	66	106	118	85	85
318200	91	88	180	180	160	89	110	66	106	118	85	85
318300	91	88	180	180	160	89	110	66	106	118	85	85
318400	91	88	180	180	160	89	110	66	106	118	85	85
318500	91	88	180	180	160	89	110	66	106	118	85	85
318600	91	88	180	180	160	89	110	66	106	118	85	85
318700	91	88	180	180	160	89	110	66	106	118	85	85
318800	91	88	180	180	160	89	110	66	106	118	85	85
318900	91	88	180	180	160	89	110	66	106	118	85	85
319000	91	88	180	180	160	89	110	66	106	118	85	85
319100	91	88	180	180	160	89	110	66	106	118	85	85
319200	91	88	180	180	160	89	110	66	106	118	85	85
319300	91	88	180	180	160	89	110	66	106	118	85	85
319400	91	88	180	180	160	89	110	66	106	118	85	85
319500	91	88	180	180	160	89	110	66	106	118	85	85
319600	91	88	180	180	160	89	110	66	106	118	85	85
319700	91	88	180	180	160	89	110	66	106	118	85	85
319800	91	88	180	180	160	89	110	66	106	118	85	85
319900	91	88	180	180	160	89	110	66	106	118	85	85
320000	91	88	180	180	160	89	110	66	106	118	85	85
320100	91	88	180	180	160	89	110	66	106	118	85	85
320200	91	88	180	180	160	89	110	66	106	118	85	85
320300	91	88	180	180	160	89	110	66	106	118	85	85
320400	91	88	180	180	160	89	110	66	106	118	85	85
320500	91	88	180	180	160	89	110	66	106	118	85	85
320600	91	88	180	180	160	89	110	66	106	118	85	85
320700	91	88	180	180	160	89	110	66	106	118	85	85
320800	91	88	180	180	160	89	110	66	106	118	85	85
320900	91	88	180	180	160	89	110	66	106	118	85	85
321000	91	88	180	180	160	89	110	66	106	118	85	85
321100	91	88	180	180	160	89	110	66	106	118	85	85
321200	91	88	180	180	160	89	110	66	106	118	85	85
321300	91	88	180	180	160	89	110	66	106	118	85	85
321400	91	88	180	180	160	89	110	66	106	118	85	85
321500	91	88	180	180	160	89	110	66	106	118	85	85
321600	91	88	180	180	160	89	110	66	106	118	85	85
321700	91	88	180	180	160	89	110	66	106	118	85	85
321800	91	88	180	180	160	89	110	66	106	118	85	85
321900	91	88	180	180	160	89	110	66	106	118	85	85
322000	91	88	180	180	160	89	110	66	106	118	85	85
322100	91	88	180	180	160	89	110	66	106	118	85	85
322200	91	88	180	180	160	89	110	66	106	118	85	85
322300	91	88	180	180	160	89	110	66	106	118	85	85
322400	91	88	180	180	160	89	110	66	106	118	85	85
322500	91	88	180	180	160	89	110	66	106	118	85	85
322600	91	88	180	180	160	89	110	66	106	118	85	85
322700	91	88	180	180	160	89	110	66	106	118	85	85
322800	91	88	180	180	160	89	110	66	106	118	85	85
322900	91	88	180	180	160	89	110	66	106	118	85	85
323000	91	88	180	180	160	89	110	66	106	118	85	85
323100	91	88	180	180	160	89	110	66	106	118	85	85
323200	91	88	180	180	160	89	110	66	106	118	85	85
323300	91	88	180	180	160	89	110	66	106	118	85	85
323400	91	88	180	180	160	89	110	66	106	118	85	85
323500	91	88	180	180	160	89	110	66	106	118	85	85
323600	91	88	180	180	160	89	110	66	106	118	85	85
323700	91	88	180	180	160	89	110	66	106	118	85	85
323800	91	88	180	180	160	89	110	66	106	118	85	85
323900	91	88	180	180	160	89	110	66	106	118	85	85
324000	91	88	180	180	160	89	110	66	106	118	85	85
324100	91	88	180	180	160	89	110	66	106	118	85	85
324200	91	88	180	180	160	89	110	66	106	118	85	85
324300	91	88	180	180	160	89	110	66	106	118	85	85
324400	91	88	180	180	160	89	110	66	106	118	85	85
324500	91	86	180	180	160	89	110	66	106	118	85	85
324600	94	84	180	180	160	89	110	66	106	118	85	85
324700	96	81	180	180	160	89	110	66	106	118	85	85
324800	99	79	180	180	160	89	110	66	106	118	86	85
324900	101	76	180	180	160	89	110	66	106	118	86	85
325000	103	74	180	180	160	89	110	66	106	118	86	85
325100	106	72	180	180	160	89	110	66	106	118	86	86
325200	108	69	180	180	160	89	110	66	106	118	86	86
325300	111	67	180	180	160	89	110	66	106	118	87	86
325400	113	64	180	180	160	89	110	66	106	118	87	86
325500	115	62	180	180	160	89	110	66	106	118	87	86
325600	117	59	180	180	160	89	110	66	106	118	88	86
325700	120	57	180	180	160	89	110	66	106	118	88	86
325800	122	54	180	180	160	89	110	66	106	118	88	86
325900	124	52	180	180	160	89	110	66	106	118	89	86
326000	126	49	180	180	160	89	110	66	106	118	89	86
326100	129	47	180	180	160	89	110	66	106	118	89	86
326200	131	44	180	180	160	89	110	66	106	118	89	86
326300	133	42	180	180	160	89	110	66	106	118	89	87
326400	135	39	180	180	160	89	110	66	106	118	90	87
326500	138	37	180	180	160	89	110	66	106	118	90	87
326600	140	34	180	180	160	89	110	66	106	118	90	87
326700	142	32	180	180	160	89	110	66	106	118	91	87
326800	145	29	180	180	160	89	110	66	106	118	91	87
326900	147	27	180	180	160	89	110	66	106	118	91	88
327000	150	24	180	180	160	89	110	66	106	118	91	88
327100	152	22	180	180	160	89	110	66	106	118	91	88
327200	154	19	180	180	160	89	110	66	106	118	92	88
327300	157	17	180	180	160	89	110	66	106	118	92	88
327400	159	14	180	180	160	89	110	66	106	118	92	88
327500	161	12	180	180	160	89	110	66	106	118	93	89
327600	163	9	180	180	160	89	110	66	106	118	93	89
327700	166	7	180	180	160	89	110	66	106	118	93	89
327800	168	4	180	180	160	89	110	66	106	118	94	89
327900	170	2	180	180	160	89	110	66	106	118	94	89
328000	173	0	180	180	160	89	110	66	106	118	94	89
328100	173	0	180	180	160	89	110	66	106	118	94	89
328200	173	0	180	180	160	89	110	66	106	118	94	89
328300	173	0	180	180	160	89	110	66	106	118	94	89
328400	173	0	180	180	160	89	110	66	106	118	94	89
328500	173	0	180	180	160	89	110	66	106	118	94	89
328600	173	0	180	180	160	89	110	66	106	118	94	89
328700	173	0	180	180	160	89	110	66	106	118	94	89
328800	173	0	180	180	160	89	110	66	106	118	94	89
328900	173	0	180	180	160	89	110	66	106	118	94	89
